	PX	PY	PZ	X	Y	Z	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12
534.0	226.3617918979476	86.79254214085191	2357.2858550525525	0.11378328884917659	1.994047889779057	21.355324721249794	0.039434282930322306	0.6910843363509309	7.401191560238197	0.7886856586064461	13.82168672701862	148.02383120476395	15.690203784055944	6.0160005878561735	163.39460442035167	0.03862694827839907	0.937500147533893	5.2804420042669955
536.0	198.52499240491593	104.9215766700459	2300.361710663893	0.11291716097247313	2.5525551187932773	17.103268534589205	0.03913410588245162	0.8846481919077082	5.927541181555068	0.7826821176490324	17.692963838154164	118.55082363110135	13.760703875615203	7.272609504874644	159.448923401473	0.0390590607234043	1.1992138443073415	3.8331374334456974
538.0	174.28983725497275	128.90513507440082	2197.0334466089466	0.1134549834511645	3.262982350079512	13.104465744201676	0.03932050094982496	1.1308635080872391	4.5416617416688885	0.7864100189964993	22.61727016174478	90.83323483337777	12.080850929353607	8.935023093651983	152.28675391128903	0.03993091937681454	1.5295802896570494	2.6623339225051392
540.0	153.2079850966006	160.17366126284415	2058.740221056288	0.11537787688083419	4.15949139707257	9.657161586769618	0.039986925029471355	1.4415698672221	3.346917163040584	0.7997385005894272	28.831397344442003	66.93834326081168	10.619568290897881	11.102392170430415	142.70099797305247	0.04130940382751773	1.9425194112144626	1.7893447548184127
542.0	134.88982968013792	200.4394580140751	1898.1792199727622	0.1188066061245117	5.279741620068237	6.8906914670073025	0.041175232033550606	1.8298190090176483	2.3881316812322924	0.8235046406710121	36.596380180352966	47.76263362464585	9.349850512899883	13.893404519541967	131.57175745215963	0.04330269042416509	2.4523973365089944	1.1778367285156683
544.0	118.99863225526545	251.6922961402442	1727.1001301080105	0.12399424205428093	6.6626573461153695	4.7950249783729735	0.042973129642796114	2.309101077248438	1.6618290222368697	0.8594625928559223	46.18202154496876	33.23658044473739	8.248356643822701	17.445980543826906	119.71345857290821	0.04606714824507964	3.0725093840391775	0.7683022246280533
546.0	105.24547070725178	316.1557166562241	1554.9947998852788	0.1313398796942878	8.344457570441705	3.278051217314656	0.045518933652588994	2.8919686191268794	1.1360859795063751	0.9103786730517799	57.83937238253759	22.721719590127506	7.295060128743589	21.914244361817065	107.78402613258572	0.04981807945632725	3.8127150466752284	0.502180254592389
548.0	93.38506619248732	396.18364314675415	1388.6900608159433	0.14141036966120676	10.35252442891008	2.217902667674058	0.04900909951630255	3.58791155978849	0.7686664904273273	0.980181990326051	71.7582311957698	15.373329808546545	6.472959533772644	27.46135752311401	96.256660032619	0.054844822382706646	4.676164701771229	0.33241897510715623
550.0	83.21255199735221	494.0757525792187	1232.5510817599095	0.1549796628399427	12.696994332517871	1.4964758791967838	0.0537118581708186	4.400442911585183	0.518639018220608	1.074237163416372	88.00885823170367	10.37278036441216	5.767854580416253	34.24672148833186	85.43393072179919	0.06153114296893655	5.6553109270306035	0.22515621772176833
552.0	74.5612578764828	611.7952734799278	1088.9685614163384	0.1730823064247007	15.360595576168784	1.0150826746192938	0.059985756351546904	5.32357675767148	0.3518008469738059	1.199715127030938	106.47153515342961	7.036016939476118	5.168192567608706	42.40641688925126	75.48154880641546	0.07038224592500725	6.727785579558267	0.15756806257562833
554.0	67.30159618931711	750.5875901076381	958.9000602032036	0.19708568075213595	18.288175211894252	0.6982580545732862	0.06830469197104025	6.33819854285539	0.24199780091537285	1.366093839420805	126.76397085710781	4.839956018307457	4.664991164580911	52.02676718463932	66.46588731686123	0.08206009740279174	7.85314414889407	0.11487354089139885
556.0	61.34117202469258	910.5234157754949	842.345706396685	0.22878513155401503	21.378301377739817	0.4915922437382222	0.07929088444535085	7.4091546625705735	0.17037288886614307	1.585817688907017	148.1830932514115	3.4074577773228616	4.251846044115825	63.112673847859504	58.38695514456377	0.09742916434493722	8.971698739058677	0.0877280841832816
558.0	56.62629369269189	1090.0218827370306	738.7173600055789	0.2705276314021117	24.479767353439644	0.3574513811353374	0.09375773248496692	8.484040860900041	0.12388320851060877	1.8751546496993388	169.68081721800084	2.4776641702121753	3.925035581864879	75.5545594767816	51.20398553185531	0.11761503296790046	10.006413086912715	0.07030434335338664
560.0	53.14511147392732	1285.43568063471	647.1016403234813	0.3253703930682248	27.39523853774751	0.27048904876347973	0.11276478529646058	9.494466176603423	0.09374436076137377	2.255295705929212	189.88932353206846	1.8748872152274754	3.683738417869672	89.09961178231035	44.85366775259369	0.1440789342110445	10.868072700472977	0.058992501695493055
562.0	50.93268198020298	1490.7894723606075	566.4360693347152	0.397282912275213	29.892773812168592	0.2140136430717039	0.13768776526410398	10.360045943510414	0.07417147664825702	2.75375530528208	207.20091887020828	1.4834295329651404	3.5303844912934026	103.33365195752036	39.26235644268155	0.17871151084632217	11.463099943005838	0.0515606348366745
564.0	50.0783264161148	1697.749555134968	495.62094732576423	0.4914009406757298	31.72444502213972	0.1771899001134486	0.17030658827694353	10.994854810962568	0.06140933984366761	3.4061317655388708	219.89709621925138	1.2281867968733522	3.47116507624906	117.67903174387044	34.35382622653026	0.22394910233470772	11.70329162787509	0.046627174861188184
566.0	50.735718236275915	1895.8811815294812	433.58610711161197	0.6143414281469368	32.65144958591555	0.1530590503925366	0.21291451441060974	11.316130110836278	0.053046224619384665	4.258290288212195	226.32260221672558	1.0609244923876933	3.516732004915845	131.41246956538177	30.053898767437627	0.2829155112459454	11.5179493665674	0.04333494456691489
568.0	53.13619030549235	2073.2485258206457	379.32771150554765	0.7745862076937797	32.47742485577258	0.13718451449690222	0.2684511229817818	11.255817735313126	0.047544529720006355	5.369022459635636	225.11635470626254	0.9508905944001271	3.683120049594872	143.70663702726435	26.292993373832665	0.3595907664052179	10.870395806749093	0.041151733070886376
570.0	57.60576573086436	2217.4413999632557	331.92597752059436	0.9829381882456429	31.09318507529342	0.12675508100533925	0.34066041692358406	10.776076784784102	0.043929963510249186	6.813208338471682	215.52153569568205	0.8785992702049837	3.9929274100345347	153.70132544414287	23.007355547300374	0.45900525517804913	9.779463976082399	0.03974902370860017
572.0	64.58634892532338	2317.1143726025707	290.5511984336977	1.253045221241285	28.52977347713703	0.12000242936328025	0.43427238110875477	9.88766602384572	0.041589672786750846	8.685447622175095	197.7533204769144	0.831793455735017	4.476784566024875	160.61012944043983	20.139474400263076	0.5874517624613015	8.338561068365022	0.03892857971485786
574.0	74.66130388521803	2363.961839389313	254.4629474348017	1.6019712865555316	24.998307702927683	0.11583012467387195	0.5552009403069774	8.663753251527142	0.04014366217080065	11.10401880613955	173.27506503054286	0.802873243416013	5.175127228496817	163.85734839240044	17.638027457140634	0.7526977284311365	6.713848064730525	0.038578304865275616
576.0	88.58517695937417	2354.654761596076	223.00554113126336	2.050766282308468	20.87840383443606	0.11357856064738009	0.7107414332847577	7.235903376215653	0.03936332954239413	14.214828665695155	144.71806752431306	0.7872665908478826	6.140256564879403	163.212230919237	15.45756620843801	0.9641637540341927	5.105717884793346	0.03864623300502187
578.0	107.31646459324527	2291.8900941291654	195.60169168998078	2.6249432625944142	16.633363865424997	0.11288049490457881	0.9097360107985711	5.764684633273505	0.03912139839166004	18.194720215971422	115.2936926654701	0.7824279678332008	7.438610486046915	158.86171568988985	13.558076110766585	1.2330098791778727	3.685763129989899	0.039126134894110126
580.0	132.05087889569205	2183.8665036004695	171.74552133544785	3.3547065348705116	12.683933062985004	0.11357490478333182	1.1626526881257595	4.395916220509563	0.039362062516465346	23.25305376251519	87.91832441019126	0.7872412503293069	9.153069439701172	151.3740909689971	11.90449238874636	1.5720372980488173	2.5488267728502545	0.040050990866731265
582.0	164.25031061474894	2042.3020518468275	150.99564157369286	4.274686370090223	9.309505069844938	0.1156599642330848	1.4814934026030326	3.2264285957857677	0.040084689055913426	29.62986805206065	64.52857191571536	0.8016937811182685	11.384963970870848	141.56159090894195	10.466220323364526	1.9952713716971828	1.7079244145594847	0.04149212164247876
584.0	205.6594618038114	1879.8882898812553	132.96870258318052	5.422830053894694	6.6211337799175	0.11927118056914324	1.8794096812564218	2.2947101058300143	0.04133624126677888	37.58819362512843	45.89420211660028	0.8267248253355777	14.255227610478764	130.3039267898849	9.216688129824549	2.5170497451249814	1.1224048418230923	0.043562696994060485
586.0	258.29792363210044	1708.1691017133976	117.33360889654632	6.837998047907705	4.596364889731379	0.12467761397060886	2.3698695337908178	1.5929786820710146	0.04320996830133439	47.397390675816354	31.85957364142029	0.8641993660266878	17.90384775100785	118.4012596772256	8.132946019156439	3.150417225443866	0.7318959600608039	0.046425058369107666
588.0	324.41081354454803	1536.3413982207833	103.80656404389723	8.555767284803721	3.137294726080525	0.13229547708258488	2.965202985494359	1.0873034969841509	0.045850118470313284	59.304059709887184	21.746069939683018	0.9170023694062657	22.486444075156157	106.491070855426	7.195322719064275	3.9046577505182136	0.4788106856108121	0.05030191312452276
590.0	406.3572500246978	1370.934804172708	92.1469973690432	10.602039163986355	2.1211177319092256	0.1427125223380369	3.6743867773516308	0.7351233877542928	0.049460391244604246	73.48773554703261	14.702467755085857	0.989207824892085	28.166538215471203	95.02595942438133	6.387143142341699	4.781924638523573	0.31760924070245045	0.0554919795046392
592.0	506.41535505229416	1216.0633486494492	82.15444128946545	12.984392530433038	1.4314192995716393	0.15672870015664128	4.500047536876637	0.49609212584858675	0.05431802831320048	90.00095073753273	9.921842516971735	1.0863605662640097	35.10203755467613	84.29108814986515	5.694511935027053	5.773200037070072	0.2158197635062199	0.06239102532388045
594.0	626.4885531022578	1073.9278261357526	73.66643873855831	15.681795278765565	0.9720467429767065	0.17541171825660534	5.434896091797306	0.3368857296333909	0.06079306897337074	108.69792183594613	6.737714592667819	1.2158613794674147	43.42487742359096	74.4390044810868	5.106168431352362	6.854213129093078	0.15167843551600912	0.07151972386588243
596.0	767.7139364714482	945.3541852644321	66.55755612271594	18.634233289967643	0.6700947282308006	0.20017128312751445	6.458133133418673	0.23223713579063113	0.06937408026445159	129.16266266837346	4.644742715812622	1.387481605289032	53.21387505417612	65.52695881465853	4.6134182371420875	7.982359770160648	0.11113915800727724	0.08356002755900419
598.0	929.9998333360401	830.2584441579958	60.7396401636353	21.7347258751822	0.4732807438749821	0.23285722262088615	7.5326819803129155	0.16402660661512872	0.08070216366634338	150.6536396062583	3.2805321323025742	1.6140432733268675	64.46267623980951	57.549129970420154	4.210151032764942	9.095843260768431	0.08533989285064816	0.09940220219961282
600.0	1111.5514673898144	728.0033448935585	56.16349660565181	24.826547660552936	0.34557475359093953	0.2758867053773656	8.604225756974687	0.11976708306212878	0.09561504599314663	172.08451513949373	2.3953416612425755	1.9123009198629326	77.04687656685198	50.46134659511795	3.8929569322595605	10.115946026577125	0.06876015784540473	0.12020504884555806
